,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
1265,A5,1x diff 2x bxb1,15,0.01,10,-,carb,1,13,OD700,1.4495
1269,A5,1x diff 2x bxb1,15,0.01,10,-,carb,1,14,OD700,1.4585000000000001
1273,A5,1x diff 2x bxb1,15,0.01,10,-,carb,1,15,OD700,1.4525000000000001
1277,A5,1x diff 2x bxb1,15,0.01,10,-,carb,1,16,OD700,1.455
1281,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,1,OD700,1.3410000000000002
1285,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,2,OD700,1.3250000000000002
1289,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,3,OD700,1.155
1293,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,4,OD700,1.351
1297,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,5,OD700,1.339
1301,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,6,OD700,1.351
1305,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,7,OD700,1.3435
1309,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,8,OD700,1.336
1313,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,9,OD700,1.4155
1317,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,10,OD700,1.411
1321,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,11,OD700,1.3775
1325,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,12,OD700,1.1335000000000002
1329,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,13,OD700,1.3090000000000002
1333,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,14,OD700,1.3955
1337,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,15,OD700,1.392
1341,A6,1x diff 2x bxb1,15,0.01,10,-,kan,1,16,OD700,1.4055
1345,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,1,OD700,1.322
1349,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,2,OD700,1.3575
1353,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,3,OD700,1.3855
1357,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,4,OD700,1.4085
1361,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,5,OD700,1.4005
1365,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,6,OD700,1.421
1369,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,7,OD700,1.3794999999999997
1373,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,8,OD700,1.4064999999999999
1377,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,9,OD700,1.468
1381,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,10,OD700,1.4415
1385,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,11,OD700,1.4765
1389,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,12,OD700,1.4409999999999998
1393,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,13,OD700,1.497
1397,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,14,OD700,1.478
1401,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,15,OD700,1.487
1405,A7,1x diff 2x bxb1,15,0.01,50,-,carb,1,16,OD700,1.3664999999999998
1409,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,1,OD700,1.2895
1413,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,2,OD700,1.339
1417,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,3,OD700,1.1875
1421,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,4,OD700,1.3335000000000001
1425,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,5,OD700,1.3585000000000003
1429,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,6,OD700,1.344
1433,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,7,OD700,1.3445
1437,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,8,OD700,1.345
1441,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,9,OD700,1.4284999999999999
1445,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,10,OD700,1.397
1449,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,11,OD700,1.396
1453,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,12,OD700,1.142
1457,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,13,OD700,1.361
1461,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,14,OD700,1.3735
1465,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,15,OD700,1.3960000000000001
1469,A8,1x diff 2x bxb1,15,0.01,50,-,kan,1,16,OD700,1.3955
1473,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,1,OD700,1.351
1477,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,2,OD700,1.323
1481,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,3,OD700,1.3305
1485,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,4,OD700,1.2994999999999999
1489,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,5,OD700,1.3175
1493,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,6,OD700,1.3419999999999999
1497,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,7,OD700,1.309
1501,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,8,OD700,1.3559999999999999
1505,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,9,OD700,1.4505
1509,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,10,OD700,1.464
1513,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,11,OD700,1.4615
1517,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,12,OD700,1.4805000000000001
1521,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,13,OD700,1.4834999999999998
1525,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,14,OD700,1.4935
1529,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,15,OD700,1.478
1533,A9,1x diff 2x bxb1,20,0.01,10,-,carb,1,16,OD700,1.498
1537,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,1,OD700,1.339
1541,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,2,OD700,1.363
1545,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,3,OD700,1.396
1549,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,4,OD700,1.409
1553,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,5,OD700,1.389
1557,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,6,OD700,1.3984999999999999
1561,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,7,OD700,1.3795000000000002
1565,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,8,OD700,1.403
1569,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,9,OD700,1.4695
1573,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,10,OD700,1.468
1577,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,11,OD700,1.4505
1581,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,12,OD700,1.47
1585,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,13,OD700,1.4815
1589,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,14,OD700,1.486
1593,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,15,OD700,1.438
1597,B1,1x diff 2x bxb1,10,0.01,10,-,carb,2,16,OD700,1.473
1601,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,1,OD700,1.2934999999999999
1605,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,2,OD700,1.2454999999999998
1609,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,3,OD700,1.1175000000000002
1613,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,4,OD700,1.2195
1617,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,5,OD700,1.2365
1621,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,6,OD700,1.2534999999999998
1625,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,7,OD700,1.251
1629,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,8,OD700,1.301
1633,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,9,OD700,1.4255
1637,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,10,OD700,1.4249999999999998
1641,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,11,OD700,1.442
1645,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,12,OD700,1.2559999999999998
1649,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,13,OD700,1.4010000000000002
1653,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,14,OD700,1.436
1657,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,15,OD700,1.4355
1661,B10,1x diff 2x bxb1,20,0.01,10,-,kan,2,16,OD700,1.4595
1665,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,1,OD700,1.2765
1669,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,2,OD700,1.258
1673,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,3,OD700,1.2679999999999998
1677,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,4,OD700,1.306
1681,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,5,OD700,1.341
1685,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,6,OD700,1.3775
1689,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,7,OD700,1.3929999999999998
1693,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,8,OD700,1.408
1697,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,9,OD700,1.404
1701,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,10,OD700,1.4335
1705,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,11,OD700,1.467
1709,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,12,OD700,1.4175
1713,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,13,OD700,1.4705000000000001
1717,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,14,OD700,1.4649999999999999
1721,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,15,OD700,1.4455
1725,B11,1x diff 2x bxb1,20,0.01,50,-,carb,2,16,OD700,1.435
1729,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,1,OD700,1.2885
1733,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,2,OD700,1.227
1737,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,3,OD700,1.0955
1741,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,4,OD700,1.2125
1745,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,5,OD700,1.2225000000000001
1749,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,6,OD700,1.2429999999999999
1753,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,7,OD700,1.245
1757,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,8,OD700,1.286
1761,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,9,OD700,1.4180000000000001
1765,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,10,OD700,1.46
1769,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,11,OD700,1.437
1773,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,12,OD700,1.257
1777,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,13,OD700,1.3775
1781,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,14,OD700,1.4685
1785,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,15,OD700,1.4104999999999999
1789,B12,1x diff 2x bxb1,20,0.01,50,-,kan,2,16,OD700,1.475
1793,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,1,OD700,1.311
1797,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,2,OD700,1.26
1801,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,3,OD700,1.2570000000000001
1805,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,4,OD700,1.279
1809,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,5,OD700,1.2770000000000001
1813,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,6,OD700,1.2610000000000001
1817,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,7,OD700,1.2934999999999999
1821,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,8,OD700,1.2919999999999998
1825,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,9,OD700,1.429
1829,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,10,OD700,1.442
1833,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,11,OD700,1.454
1837,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,12,OD700,1.4565000000000001
1841,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,13,OD700,1.4594999999999998
1845,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,14,OD700,1.483
1849,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,15,OD700,1.438
1853,B13,1x diff 2x bxb1,30,0.01,10,-,carb,2,16,OD700,1.463
1857,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,1,OD700,1.2835
1861,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,2,OD700,1.1815000000000002
1865,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,3,OD700,0.8505
1869,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,4,OD700,1.198
1873,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,5,OD700,1.222
1877,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,6,OD700,1.2854999999999999
1881,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,7,OD700,1.355
1885,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,8,OD700,1.363
1889,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,9,OD700,1.437
1893,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,10,OD700,1.4505000000000001
1897,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,11,OD700,1.4465000000000001
1901,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,12,OD700,1.2845
1905,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,13,OD700,1.4125
1909,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,14,OD700,1.431
1913,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,15,OD700,1.428
1917,B14,1x diff 2x bxb1,30,0.01,10,-,kan,2,16,OD700,1.4535
1921,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,1,OD700,1.2650000000000001
1925,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,2,OD700,1.17
1929,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,3,OD700,1.1945000000000001
1933,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,4,OD700,1.3435
1937,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,5,OD700,1.3975
1941,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,6,OD700,1.4035
1945,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,7,OD700,1.3650000000000002
1949,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,8,OD700,1.4165
1953,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,9,OD700,1.4915
1957,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,10,OD700,1.4849999999999999
1961,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,11,OD700,1.4689999999999999
1965,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,12,OD700,1.476
1969,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,13,OD700,1.4855
1973,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,14,OD700,1.4805000000000001
1977,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,15,OD700,1.475
1981,B15,1x diff 2x bxb1,30,0.01,50,-,carb,2,16,OD700,1.4729999999999999
1985,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,1,OD700,1.2029999999999998
1989,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,2,OD700,1.1515
1993,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,3,OD700,0.9265
1997,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,4,OD700,1.182
2001,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,5,OD700,1.3345
2005,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,6,OD700,1.3495
2009,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,7,OD700,1.3875
2013,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,8,OD700,1.3745
2017,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,9,OD700,1.4575
2021,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,10,OD700,1.4575
2025,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,11,OD700,1.4540000000000002
2029,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,12,OD700,1.2665000000000002
2033,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,13,OD700,1.3905
2037,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,14,OD700,1.471
2041,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,15,OD700,1.443
2045,B16,1x diff 2x bxb1,30,0.01,50,-,kan,2,16,OD700,1.4689999999999999
2049,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,1,OD700,1.3424999999999998
2053,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,2,OD700,1.3755
2057,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,3,OD700,1.394
2061,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,4,OD700,1.392
2065,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,5,OD700,1.3745
2069,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,6,OD700,1.373
2073,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,7,OD700,1.3679999999999999
2077,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,8,OD700,1.385
2081,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,9,OD700,1.439
2085,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,10,OD700,1.4385
2089,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,11,OD700,1.435
2093,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,12,OD700,1.4315000000000002
2097,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,13,OD700,1.4255
2101,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,14,OD700,1.437
2105,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,15,OD700,1.4135
2109,B17,1x diff 2x bxb1,10,0.01,10,+,carb,2,16,OD700,1.4155
2113,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,1,OD700,1.3439999999999999
2117,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,2,OD700,1.343
2121,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,3,OD700,1.2025000000000001
2125,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,4,OD700,1.3585
2129,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,5,OD700,1.3465
2133,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,6,OD700,1.3375
2137,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,7,OD700,1.3450000000000002
2141,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,8,OD700,1.3459999999999999
2145,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,9,OD700,1.408
2149,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,10,OD700,1.4105
2153,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,11,OD700,1.416
2157,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,12,OD700,1.178
2161,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,13,OD700,1.315
2165,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,14,OD700,1.3885
2169,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,15,OD700,1.395
2173,B18,1x diff 2x bxb1,10,0.01,10,+,kan,2,16,OD700,1.414
2177,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,1,OD700,1.3210000000000002
2181,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,2,OD700,1.3485
2185,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,3,OD700,1.37
2189,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,4,OD700,1.3735000000000002
2193,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,5,OD700,1.3515000000000001
2197,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,6,OD700,1.3650000000000002
2201,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,7,OD700,1.363
2205,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,8,OD700,1.3624999999999998
2209,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,9,OD700,1.4255
2213,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,10,OD700,1.437
2217,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,11,OD700,1.4235
2221,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,12,OD700,1.4234999999999998
2225,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,13,OD700,1.41
2229,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,14,OD700,1.444
2233,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,15,OD700,1.4005
2237,B19,1x diff 2x bxb1,10,0.01,50,+,carb,2,16,OD700,1.4224999999999999
2241,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,1,OD700,1.3495
2245,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,2,OD700,1.334
2249,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,3,OD700,1.333
2253,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,4,OD700,1.3904999999999998
2257,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,5,OD700,1.3635
2261,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,6,OD700,1.3725
2265,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,7,OD700,1.3659999999999999
2269,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,8,OD700,1.384
2273,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,9,OD700,1.4285
2277,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,10,OD700,1.4285
2281,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,11,OD700,1.3895
2285,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,12,OD700,1.2690000000000001
2289,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,13,OD700,1.356
2293,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,14,OD700,1.419
2297,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,15,OD700,1.4045
2301,B2,1x diff 2x bxb1,10,0.01,10,-,kan,2,16,OD700,1.4244999999999999
2305,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,1,OD700,1.345
2309,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,2,OD700,1.3279999999999998
2313,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,3,OD700,1.0745
2317,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,4,OD700,1.341
2321,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,5,OD700,1.346
2325,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,6,OD700,1.3385
2329,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,7,OD700,1.3365
2333,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,8,OD700,1.3010000000000002
2337,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,9,OD700,1.4095
2341,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,10,OD700,1.423
2345,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,11,OD700,1.412
2349,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,12,OD700,1.142
2353,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,13,OD700,1.306
2357,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,14,OD700,1.3984999999999999
2361,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,15,OD700,1.3715000000000002
2365,B20,1x diff 2x bxb1,10,0.01,50,+,kan,2,16,OD700,1.4325
2369,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,1,OD700,1.315
2373,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,2,OD700,1.2890000000000001
2377,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,3,OD700,1.32
2381,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,4,OD700,1.303
2385,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,5,OD700,1.3205
2389,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,6,OD700,1.324
2393,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,7,OD700,1.3155
2397,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,8,OD700,1.3159999999999998
2401,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,9,OD700,1.3889999999999998
2405,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,10,OD700,1.401
2409,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,11,OD700,1.387
2413,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,12,OD700,1.3735
2417,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,13,OD700,1.3395000000000001
2421,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,14,OD700,1.4300000000000002
2425,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,15,OD700,1.3935
2429,B21,1x diff 2x bxb1,15,0.01,10,+,carb,2,16,OD700,1.417
2433,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,1,OD700,1.3479999999999999
2437,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,2,OD700,1.2925
2441,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,3,OD700,1.0695000000000001
2445,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,4,OD700,1.2795
2449,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,5,OD700,1.2905
2453,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,6,OD700,1.2734999999999999
2457,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,7,OD700,1.3115
2461,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,8,OD700,1.275
2465,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,9,OD700,1.363
2469,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,10,OD700,1.3885
2473,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,11,OD700,1.359
2477,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,12,OD700,1.045
2481,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,13,OD700,1.213
2485,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,14,OD700,1.3610000000000002
2489,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,15,OD700,1.3555
2493,B22,1x diff 2x bxb1,15,0.01,10,+,kan,2,16,OD700,1.4095
2497,B23,1x diff 2x bxb1,15,0.01,50,+,carb,2,1,OD700,1.326
2501,B23,1x diff 2x bxb1,15,0.01,50,+,carb,2,2,OD700,1.3035
2505,B23,1x diff 2x bxb1,15,0.01,50,+,carb,2,3,OD700,1.3584999999999998
